Station Name,Month,Day ,Year,Mean Temperature (Celsius),Maximum Temperature (Celsius),Minimum Temperature (Celsius),Vapor Pressure (kPa) ,Average Relative Humidity (Fraction),Maximum Relative Humidity (Fraction),Minimum Relative Humidity (Fraction),Solar Radiation (MJ/m2) ,Average Wind Speed (m/s),Precipitation (millimeters)
Mohave,7,18,2003,31.6,37.5,26.5,2.23,0.531,0.765,0.347,23.19,2.4,0
Mohave,7,19,2003,31.6,39.5,25.5,2.25,0.547,0.754,0.26,23.48,1.7,0
Mohave,7,20,2003,33.6,44,23.8,2.97,0.513,0.871,0.154,27.18,0.9,0
Mohave,7,21,2003,33.3,41.5,24.4,2.82,0.485,0.769,0.171,27.26,1.6,0
Mohave,7,22,2003,32.6,37.5,26.8,2.55,0.493,0.747,0.289,24.15,2.6,0
Mohave,7,23,2003,33.2,42.8,26,2.66,0.527,0.784,0.186,19.53,1.2,0
Mohave,7,24,2003,29.3,36.2,24.2,1.45,0.665,0.915,0.348,11.64,1.6,1.52
Mohave,7,25,2003,29.9,37.6,23.7,1.79,0.628,0.949,0.275,19.06,1.4,0
Mohave,7,26,2003,29.7,38.5,22.9,1.86,0.604,0.911,0.28,12.44,1.1,0
Mohave,7,27,2003,32,43.9,21.5,2.68,0.546,0.926,0.145,23.56,0.8,0
Mohave,7,28,2003,31.5,37.1,25.6,2.26,0.532,0.823,0.306,17.39,2.7,0.25
Mohave,7,29,2003,30.8,38.9,23.6,2.07,0.6,0.945,0.27,19.21,1.4,0
Mohave,7,30,2003,32.3,39.3,24.9,2.76,0.477,0.841,0.238,24.01,2.9,0
Mohave,7,31,2003,33.3,40.5,25.2,3.23,0.422,0.791,0.186,23.86,1.9,0
Mohave,8,1,2003,26.5,31.2,23.2,1.05,0.727,0.95,0.402,9.34,1.8,4.83
Mohave,8,2,2003,29.4,38.3,21.2,2,0.615,0.987,0.238,26.72,1,0
Mohave,8,3,2003,30.7,40.3,20.2,2.93,0.449,0.925,0.112,27.27,1.6,0
Mohave,8,4,2003,30.5,41.3,18.6,3.14,0.412,0.84,0.118,27.52,1.4,0
Mohave,8,5,2003,31.6,42.7,18.7,3.46,0.372,0.794,0.104,27.37,1.3,0
Mohave,8,6,2003,31.7,40.3,20.6,3.39,0.344,0.748,0.149,27.21,2.2,0
Mohave,8,7,2003,31.5,42.1,21.5,3.19,0.405,0.785,0.112,26.01,1.7,0
Mohave,8,8,2003,32.5,40.3,23.1,3.01,0.439,0.794,0.193,25.83,1.9,0
Mohave,8,9,2003,34,41.6,25,3.06,0.468,0.758,0.22,24.92,1.4,0
Mohave,8,10,2003,35,46.2,24.9,3.75,0.416,0.761,0.114,26.19,0.9,0
Mohave,8,11,2003,33,42.2,22.3,3.12,0.447,0.873,0.155,26.16,1.3,0
Mohave,8,12,2003,32.2,39.7,23.8,2.63,0.479,0.76,0.182,20.84,1.8,0
Mohave,8,13,2003,33.8,44,23.8,3.07,0.471,0.755,0.189,25,1,0
Mohave,8,14,2003,32,40.5,26.6,2.24,0.555,0.787,0.254,15.55,1.7,0
Mohave,8,15,2003,29.4,34.2,24.1,1.8,0.58,0.845,0.384,22.11,3.8,0
Mohave,8,16,2003,30.9,37.6,26.1,2.34,0.508,0.741,0.259,20.65,1.5,0
Mohave,8,17,2003,32.3,42.8,23,2.73,0.518,0.851,0.162,25.24,0.9,0
Mohave,8,18,2003,32.3,42.1,24.2,2.42,0.544,0.822,0.211,24.72,1.6,0
Mohave,8,19,2003,30.8,34.5,25.9,2.11,0.535,0.801,0.363,21.04,3.2,0
Mohave,8,20,2003,30.2,38.5,24.7,2,0.579,0.887,0.292,19.42,1.9,0.25
Mohave,8,21,2003,29.9,38.9,22.7,1.63,0.667,0.968,0.295,24.24,1.4,0
Mohave,8,22,2003,29.7,35.4,25,1.65,0.625,0.873,0.378,13.15,1.6,0
Mohave,8,23,2003,32.2,42.8,23.1,2.9,0.488,0.845,0.199,20.73,1.3,0
Mohave,8,24,2003,32.3,39.9,23.9,2.78,0.488,0.803,0.252,22.22,1.2,0
Mohave,8,25,2003,32.9,43.8,25.8,2.93,0.498,0.898,0.163,21.25,1.4,4.06
Mohave,8,26,2003,30.2,40.4,24.8,1.75,0.654,0.907,0.268,19.64,2,3.81
Mohave,8,27,2003,26.7,36,22.7,0.88,0.799,0.983,0.408,14.64,1.6,3.3
Mohave,8,28,2003,29.7,39,21.9,1.65,0.695,0.993,0.325,22.69,0.8,0
Mohave,8,29,2003,32.6,40.7,25,2.62,0.531,0.857,0.244,23.31,1.6,0
Mohave,8,30,2003,33.1,42.7,24.7,3.04,0.483,0.811,0.165,23.54,1.5,0
Mohave,8,31,2003,33.4,43,24.1,3.3,0.438,0.802,0.188,22.37,1.3,0
Mohave,9,1,2003,33.6,43.2,24.4,3.45,0.397,0.639,0.177,21.9,2,0.25
Mohave,9,2,2003,34,43.8,25.1,3.63,0.415,0.849,0.134,21.16,2.2,0
Mohave,9,3,2003,33.9,44.2,25.2,3.6,0.42,0.837,0.119,22.52,1.4,0
Mohave,9,4,2003,31.7,39.7,24.4,2.6,0.5,0.833,0.262,21.68,3,2.79
Mohave,9,5,2003,28.9,37.1,21.6,1.63,0.651,0.969,0.296,22.84,1.5,0
Mohave,9,6,2003,31.1,38.8,24.2,2.34,0.532,0.864,0.206,22.1,2,0
Mohave,9,7,2003,30.5,40.5,23.4,2.47,0.491,0.791,0.123,23.26,2.1,0
Mohave,9,8,2003,28,38.6,20.2,2.24,0.462,0.737,0.111,18.33,2.3,0
Mohave,9,9,2003,26.5,35.1,20.1,2.26,0.389,0.692,0.124,22.08,2.6,0
Mohave,9,10,2003,26.8,36.7,17,2.69,0.329,0.752,0.114,22.92,1.7,0
Mohave,9,11,2003,27.9,37,16.9,3.06,0.269,0.655,0.094,23.57,3.8,0
Mohave,9,12,2003,27,39.6,15.9,2.57,0.383,0.745,0.104,23.32,1,0
Mohave,9,13,2003,28.5,38.9,15.7,3.29,0.298,0.786,0.086,23.13,4.3,0
Mohave,9,14,2003,30.3,39.6,19,3.87,0.167,0.697,0.053,23.38,4.5,0
Mohave,9,15,2003,26.5,37.4,14.5,2.18,0.454,0.821,0.142,22.05,1.6,0
Mohave,9,16,2003,29.5,40.6,20.9,2.89,0.372,0.687,0.064,22.5,2.1,0
Mohave,9,17,2003,27.9,37.4,16,2.76,0.321,0.633,0.093,22.93,1.8,0
Mohave,9,18,2003,28.2,35.2,19.8,3.43,0.138,0.34,0.072,23.39,7,0
Mohave,9,19,2003,25.1,38.6,12.2,2.61,0.339,0.734,0.067,23.01,1.8,0
Mohave,9,20,2003,25.7,40.7,11.9,2.77,0.362,0.873,0.057,22.78,1.4,0
Mohave,9,21,2003,27.9,41.3,13.6,3.51,0.254,0.745,0.046,22.89,3.4,0
Mohave,9,22,2003,27.4,42.5,13.5,3.33,0.296,0.673,0.05,22.42,1.7,0
Mohave,9,23,2003,25.9,37.8,14.3,2.03,0.467,0.827,0.134,18.79,1.5,0
Mohave,9,24,2003,27.8,36.1,23.2,1.52,0.621,0.893,0.296,16.1,1.6,0
Mohave,9,25,2003,27.7,36.8,20.8,1.75,0.578,0.86,0.277,20.79,1.4,0
Mohave,9,26,2003,28.5,42.3,17.2,3.29,0.309,0.802,0.036,21.75,1.7,0
Mohave,9,27,2003,26.8,39.9,13.8,2.96,0.312,0.78,0.067,21.26,0.9,0
Mohave,9,28,2003,28.6,40.8,17.9,2.84,0.382,0.817,0.158,20.13,1.2,0
Mohave,9,29,2003,29.3,41.9,18.7,3.04,0.371,0.745,0.093,19.91,1.4,0
Mohave,9,30,2003,29.5,40.7,18.6,2.9,0.397,0.752,0.148,19.38,1.3,0
Mohave,10,1,2003,29.9,41.2,19.7,3.05,0.378,0.718,0.125,18.28,1.6,0
Mohave,10,2,2003,28.3,36.9,19,2.8,0.331,0.737,0.083,17.01,2.3,0
Mohave,10,3,2003,26.3,35.4,18.6,2.22,0.407,0.802,0.178,17.5,1.5,0
Mohave,10,4,2003,25.5,35.2,14.9,2.15,0.457,0.828,0.164,18.07,1.6,0
Mohave,10,5,2003,25.2,37.3,15.2,2.1,0.476,0.92,0.149,18.26,0.8,0
Mohave,10,6,2003,25.1,35.5,15.7,2.03,0.453,0.867,0.132,14.85,1,0
Mohave,10,7,2003,23.7,35.8,14.2,1.79,0.488,0.878,0.152,18.14,1,0
Mohave,10,8,2003,25.5,37.4,15.8,2.1,0.469,0.917,0.143,17.39,0.9,0
Mohave,10,9,2003,25.1,37,14.8,1.95,0.493,0.889,0.163,17.23,1.2,0
Mohave,10,10,2003,26,30.7,21.7,1.31,0.625,0.777,0.46,16.35,2.9,0
Mohave,10,11,2003,25.8,33.9,18.8,2.4,0.348,0.861,0.103,17.75,3.8,0
Mohave,10,12,2003,24,36.4,13.7,1.95,0.442,0.812,0.128,17.9,1.3,0
Mohave,10,13,2003,25,34.7,14.8,2.57,0.313,0.848,0.077,17.88,4.2,0
Mohave,10,14,2003,22.6,34.1,10.4,2.33,0.269,0.794,0.056,18.25,1.3,0
Mohave,10,15,2003,22.7,34.7,12.9,1.77,0.451,0.818,0.194,17.4,1.3,0
Mohave,10,16,2003,23.5,37.8,12,2.03,0.441,0.835,0.146,17.41,0.9,0
Mohave,10,17,2003,23.7,37.1,12.1,2.12,0.44,0.904,0.108,17.15,1.1,0
Mohave,10,18,2003,24,38.2,12.2,1.91,0.51,0.921,0.14,17.13,1,0
Mohave,10,19,2003,23.9,38.4,12.4,1.77,0.536,0.937,0.148,16.59,0.8,0
Mohave,10,20,2003,23.7,36.1,11.8,1.97,0.491,0.937,0.12,17.34,2.2,0
Mohave,10,21,2003,23.5,36.4,11.8,1.96,0.459,0.85,0.096,16.94,1.7,0
Mohave,10,22,2003,22.4,37.9,11,1.77,0.514,0.929,0.08,16.98,0.8,0
Mohave,10,23,2003,22.2,36.9,10.6,1.77,0.5,0.946,0.109,16.66,0.7,0
Mohave,10,24,2003,23.8,32.8,14.2,2.3,0.311,0.815,0.09,16.9,4.6,0
Mohave,10,25,2003,24.3,29.9,15.3,2.65,0.156,0.505,0.078,17.01,7.5,0
Mohave,10,26,2003,22.9,29.4,15.1,2.45,0.153,0.423,0.067,17.33,5.3,0
Mohave,10,27,2003,19.2,31.4,8.7,1.64,0.377,0.702,0.124,14.49,1.9,0
Mohave,10,28,2003,20.6,34.8,9.7,1.8,0.435,0.861,0.083,15.81,1.4,0
Mohave,10,29,2003,16.9,23.2,9.9,0.91,0.56,0.881,0.323,6.11,1.1,0
Mohave,10,30,2003,20.3,27.4,14.6,1.44,0.43,0.663,0.239,12.27,4.4,0
Mohave,10,31,2003,16,22,9.5,0.87,0.557,0.84,0.328,15.14,3,0
Mohave,11,1,2003,13.5,21.9,4.7,0.78,0.565,0.91,0.284,14.65,1.4,0
Mohave,11,2,2003,13.6,19.8,8.9,0.64,0.614,0.874,0.315,5.23,0.9,0
Mohave,11,3,2003,13.7,21.3,4.9,0.86,0.521,0.843,0.191,14.82,2,0
Mohave,11,4,2003,12.7,21.6,3,0.8,0.537,0.892,0.225,15.59,0.9,0
Mohave,11,5,2003,11.5,22,2,0.7,0.598,0.947,0.204,13.78,0.6,0
Mohave,11,6,2003,13,23,4.6,0.78,0.576,0.873,0.173,11.21,1,0
Mohave,11,7,2003,12.4,22.5,4.6,0.81,0.553,0.873,0.192,11.82,0.9,0
Mohave,11,8,2003,12.6,22.8,2.7,0.79,0.563,0.936,0.188,11.2,0.8,0
Mohave,11,9,2003,15,21.6,9.5,0.71,0.62,0.922,0.298,5.79,0.9,0
Mohave,11,10,2003,17.7,23.7,13.9,0.87,0.599,0.828,0.322,6.33,1.2,0
Mohave,11,11,2003,16.2,20.8,11.4,0.79,0.598,0.895,0.358,4.8,2.6,0
Mohave,11,12,2003,13.4,15.8,10.2,0.23,0.856,0.996,0.532,2.46,1.6,4.83
Mohave,11,13,2003,11.8,19.5,5.5,0.25,0.868,1,0.484,12.6,0.9,0.25
Mohave,11,14,2003,11.9,21.4,4.6,0.38,0.808,1,0.373,12.81,0.6,0
Mohave,11,15,2003,12.2,20.7,4.6,0.46,0.757,0.997,0.4,11.04,0.6,0
Mohave,11,16,2003,12,16.2,6.2,0.19,0.872,0.999,0.61,5.78,1.2,2.54
Mohave,11,17,2003,10.6,20.4,3.4,0.31,0.835,1,0.381,11.67,0.7,0
Mohave,11,18,2003,12.9,22.4,4.2,0.6,0.721,1,0.322,11.78,2.4,0
Mohave,11,19,2003,12.8,23.3,4,0.6,0.695,0.957,0.32,11.94,1.7,0
Mohave,11,20,2003,12.1,22.8,2.8,0.55,0.723,0.972,0.353,11.87,0.8,0
Mohave,11,21,2003,13.7,23.9,4.4,0.8,0.627,0.981,0.231,10.7,2.2,0
Mohave,11,22,2003,11.2,18.1,2.1,0.96,0.305,0.617,0.104,12.46,5.4,0
Mohave,11,23,2003,8.3,13.8,0.9,0.79,0.332,0.743,0.144,12.45,5.2,0
Mohave,11,24,2003,7.1,14.5,-1.7,0.62,0.462,0.798,0.206,9.1,1.8,0
Mohave,11,25,2003,9.7,19.9,2,0.69,0.513,0.862,0.158,11.71,1,0
Mohave,11,26,2003,7.5,19.7,-0.8,0.57,0.592,0.922,0.196,11.13,0.7,0
Mohave,11,27,2003,11.8,17.5,5,0.95,0.36,0.686,0.178,11.67,4.6,0
Mohave,11,28,2003,11.7,17.8,2.4,0.95,0.358,0.738,0.142,8.88,3.1,0
Mohave,11,29,2003,9.1,20.2,0.6,0.69,0.517,0.827,0.158,9.71,0.8,0
Mohave,11,30,2003,7.7,20.7,-1.6,0.62,0.55,0.886,0.175,10.37,0.6,0
Mohave,12,1,2003,8,18.8,-1.2,0.55,0.602,0.899,0.226,9.52,0.8,0
Mohave,12,2,2003,10.8,22.7,-0.5,0.88,0.517,0.922,0.179,11.27,2.4,0
Mohave,12,3,2003,10.6,22.3,0.3,0.89,0.469,0.818,0.151,11.29,2.4,0
Mohave,12,4,2003,9.9,22.3,-1.1,0.86,0.482,0.857,0.155,11.12,2,0
Mohave,12,5,2003,9.6,22.4,0.7,0.68,0.558,0.863,0.174,9.3,0.7,0
Mohave,12,6,2003,8.5,16.3,0.4,0.45,0.662,0.892,0.289,6.14,0.8,0
Mohave,12,7,2003,13.3,22.6,5.4,0.74,0.598,0.871,0.26,8.14,1.6,0
Mohave,12,8,2003,12.6,18.6,3.7,0.92,0.429,0.848,0.153,10.95,3.5,0
Mohave,12,9,2003,8.4,17.1,-0.6,0.67,0.484,0.752,0.191,11.12,2.9,0
Mohave,12,10,2003,5.7,17.4,-5,0.54,0.569,0.929,0.189,10.73,0.9,0
Mohave,12,11,2003,7.3,15,-1.5,0.39,0.659,0.929,0.36,5.52,1.4,0.25
Mohave,12,12,2003,8.4,17.3,1.3,0.4,0.716,0.954,0.301,10.18,1.2,0
Mohave,12,13,2003,6.3,15.5,-1.3,0.28,0.773,0.968,0.461,8.37,0.8,0
Mohave,12,14,2003,8,17.2,-1.8,0.45,0.701,0.989,0.32,9.85,2,0
Mohave,12,15,2003,7.6,14.7,0.7,0.61,0.504,0.796,0.201,10.96,3.4,0
Mohave,12,16,2003,9.1,14.6,0.8,0.76,0.376,0.776,0.193,11,5.2,0
Mohave,12,17,2003,9.1,16.8,0.1,0.83,0.36,0.637,0.142,11.2,4.4,0
Mohave,12,18,2003,8.1,18.8,-1.3,0.76,0.436,0.764,0.142,10.48,2.4,0
Mohave,12,19,2003,8.5,19.2,-1.9,0.71,0.482,0.833,0.184,10.16,2.1,0
Mohave,12,20,2003,10.2,18.4,2,0.67,0.528,0.845,0.218,8.78,1,0
Mohave,12,21,2003,10.9,21.7,1.8,0.7,0.551,0.855,0.275,11.17,1.6,0
Mohave,12,22,2003,11.1,18.7,0.3,0.73,0.545,0.873,0.302,9.83,3.3,0
Mohave,12,23,2003,10.1,16,1.4,0.59,0.564,0.803,0.359,6.36,1.8,0
Mohave,12,24,2003,11.9,19.3,4,0.48,0.715,0.98,0.373,10.76,1,0
Mohave,12,25,2003,14.9,20.4,9.6,0.72,0.613,0.839,0.391,3.99,4.1,0.51
Mohave,12,26,2003,10.8,15.2,6.2,0.68,0.484,0.813,0.33,10.65,3.6,1.78
Mohave,12,27,2003,5,11.7,-2.8,0.45,0.569,0.955,0.196,12.07,2.6,0
Mohave,12,28,2003,2.1,12.3,-6.8,0.41,0.568,0.908,0.2,11.9,1.5,0
Mohave,12,29,2003,2.9,9.9,-4.6,0.34,0.632,0.929,0.308,6.2,0.7,0
Mohave,12,30,2003,8.8,12.5,4.1,0.46,0.605,0.849,0.494,7.77,5,0
Mohave,12,31,2003,7.3,18.4,-1.7,0.41,0.682,0.961,0.336,11.51,1.2,0
Mohave,1,1,2004,7.2,16,-2.9,0.42,0.678,0.932,0.346,6.43,1.5,0
Mohave,1,2,2004,12.1,16.8,7.9,0.44,0.707,0.905,0.505,4.74,1.6,0
Mohave,1,3,2004,11.1,15,2.5,0.8,0.406,0.849,0.13,11,3.8,0
Mohave,1,4,2004,5.5,12,-1.3,0.62,0.379,0.672,0.161,12.27,3.7,0
Mohave,1,5,2004,8.1,12.6,1.9,0.81,0.277,0.528,0.15,11.44,5.6,0
Mohave,1,6,2004,8.9,13.7,2.9,0.84,0.291,0.419,0.175,9.09,4.2,0
Mohave,1,7,2004,8.9,16.8,1.9,0.63,0.505,0.83,0.258,8,1,0
Mohave,1,8,2004,8.5,19.5,-2.1,0.64,0.576,0.897,0.288,11.61,2.5,0
Mohave,1,9,2004,10.9,20.7,0.1,0.78,0.543,0.9,0.259,12.08,3.4,0
Mohave,1,10,2004,10.6,20.7,0.3,0.79,0.523,0.856,0.221,10.76,2.6,0
Mohave,1,11,2004,10.6,21.4,0.2,0.84,0.492,0.844,0.209,11.87,2.3,0
Mohave,1,12,2004,10.2,21.6,0.5,0.7,0.546,0.82,0.25,11.95,1.2,0
Mohave,1,13,2004,12.1,21.5,1.8,0.88,0.515,0.843,0.251,11.4,3.1,0
Mohave,1,14,2004,15,19.7,7.1,1.13,0.373,0.706,0.209,8.84,5,0
Mohave,1,15,2004,10,22.4,0.6,0.76,0.52,0.864,0.163,12.23,0.8,0
Mohave,1,16,2004,9.9,20.4,-0.8,0.8,0.494,0.866,0.169,12.71,2.4,0
Mohave,1,17,2004,12.6,18.3,5.4,0.92,0.4,0.643,0.25,12.99,5.4,0
Mohave,1,18,2004,8.4,20.7,-1.2,0.62,0.568,0.925,0.199,13.05,0.8,0
Mohave,1,19,2004,9.1,15,4.1,0.33,0.734,0.942,0.454,4.7,0.7,0.25
Mohave,1,20,2004,8,17.4,0.7,0.44,0.702,0.988,0.317,12.11,2,0
Mohave,1,21,2004,12.2,15.9,8.4,0.9,0.379,0.508,0.282,13.23,6.4,0
Mohave,1,22,2004,13.3,17.2,9.7,1.11,0.289,0.394,0.186,13.3,8.5,0
Mohave,1,23,2004,12.4,18.7,2.4,1.04,0.312,0.762,0.166,13.35,4.4,0
Mohave,1,24,2004,9.6,19.6,-0.7,0.68,0.538,0.887,0.299,11.66,1.6,0
Mohave,1,25,2004,10.2,18.2,3,0.68,0.516,0.888,0.207,13.29,2,0
Mohave,1,26,2004,6.4,15.1,-2.1,0.63,0.428,0.764,0.157,14.55,2.3,0
Mohave,1,27,2004,6.2,18.2,-3.7,0.59,0.516,0.849,0.134,12.92,0.6,0
Mohave,1,28,2004,10.1,17.5,3.8,0.6,0.571,0.822,0.318,12.52,2.4,0
Mohave,1,29,2004,9,20.5,-1,0.63,0.585,0.896,0.261,13.99,1.6,0
Mohave,1,30,2004,10.2,20.7,-0.1,0.71,0.562,0.915,0.276,13.83,1.9,0
Mohave,1,31,2004,11.3,16.8,3.9,0.69,0.509,0.801,0.28,12.01,3.5,0
Mohave,2,1,2004,8.8,16.5,-0.5,0.73,0.408,0.74,0.147,15.28,2.8,0
Mohave,2,2,2004,6.4,16.8,-3.2,0.6,0.504,0.847,0.157,11.48,1,0
Mohave,2,3,2004,12.2,17,7.8,0.72,0.52,0.957,0.244,12.56,3.2,1.02
Mohave,2,4,2004,8.9,18.5,0.1,0.57,0.589,0.959,0.184,15.26,1.7,0
Mohave,2,5,2004,8.3,16.5,-1.1,0.65,0.52,0.842,0.201,15.73,3.2,0
Mohave,2,6,2004,9.9,16.7,3.6,0.74,0.435,0.671,0.22,16.13,3.5,0
Mohave,2,7,2004,8.4,18.5,-3,0.75,0.455,0.883,0.188,15.79,1.9,0
Mohave,2,8,2004,8.3,15.5,1.1,0.63,0.5,0.812,0.216,16.36,3.2,0
Mohave,2,9,2004,9.6,15.4,0.5,0.76,0.407,0.804,0.245,16.27,5.2,0
Mohave,2,10,2004,11,15.6,5.8,0.9,0.332,0.537,0.22,17.2,6.8,0
Mohave,2,11,2004,10.4,16.2,3.3,0.89,0.339,0.686,0.187,17.46,5,0
Mohave,2,12,2004,8.3,13.2,0.4,0.78,0.317,0.647,0.162,18.31,6.7,0
Mohave,2,13,2004,7.8,16,0.7,0.79,0.319,0.703,0.099,17.58,3.4,0
Mohave,2,14,2004,7.1,19.2,-2.6,0.74,0.438,0.849,0.09,15.3,0.9,0
Mohave,2,15,2004,8.7,22.3,-2.4,0.88,0.429,0.84,0.107,16.95,1,0
Mohave,2,16,2004,10.6,24.3,-0.3,0.85,0.49,0.85,0.131,14.63,0.9,0
Mohave,2,17,2004,12.8,26.6,2.1,1.02,0.465,0.863,0.134,15.04,0.9,0
Mohave,2,18,2004,13.4,23.4,3.9,0.84,0.535,0.874,0.204,9.15,1.8,0
Mohave,2,19,2004,12.6,23,3.1,0.58,0.691,0.987,0.287,17.32,1.4,0
Mohave,2,20,2004,12.5,17.8,8.8,0.55,0.654,0.959,0.309,5.46,2.1,0.25
Mohave,2,21,2004,11.6,16.3,8.7,0.18,0.883,1,0.604,9.41,1,6.1
Mohave,2,22,2004,11.9,16.8,9.6,0.14,0.914,1,0.576,7.98,1.5,16
Mohave,2,23,2004,11.4,15.3,8.2,0.15,0.902,1,0.61,9.39,1.2,3.05
Mohave,2,24,2004,12.1,18,5,0.31,0.825,1,0.463,17.33,1.3,0
Mohave,2,25,2004,11.9,19.5,3.8,0.37,0.795,1,0.436,15.7,1.6,0
Mohave,2,26,2004,12.3,15.5,9.5,0.17,0.885,0.989,0.711,5.62,1.9,7.37
Mohave,2,27,2004,11.6,17.7,6.3,0.47,0.709,1,0.277,15.84,2.6,0
Mohave,2,28,2004,10.3,17.3,2.9,0.53,0.633,0.925,0.308,15.1,1.6,0
Mohave,2,29,2004,10.7,20.4,3.5,0.58,0.672,0.98,0.204,18.57,1,0
Mohave,3,1,2004,10.4,18,2.2,0.48,0.696,0.98,0.329,10.03,0.9,0
Mohave,3,2,2004,11.5,15.1,9.3,0.24,0.831,0.971,0.565,5.45,2.4,2.03
Mohave,3,3,2004,14,20.5,7.3,0.7,0.611,0.909,0.339,18.81,4.4,0
Mohave,3,4,2004,13.4,22.8,4.4,0.79,0.615,0.988,0.221,18.55,1.4,0
Mohave,3,5,2004,13.7,22.2,4.6,0.84,0.565,0.934,0.178,19.39,1.8,0
Mohave,3,6,2004,13.2,23.9,2.7,0.77,0.644,0.979,0.249,19.58,0.9,0
Mohave,3,7,2004,18.4,25.8,7.7,1.31,0.444,0.874,0.24,20.05,4.7,0
Mohave,3,8,2004,20.7,27.3,13.2,1.65,0.359,0.632,0.202,20.41,5.2,0
Mohave,3,9,2004,19.6,29.2,11.6,1.3,0.485,0.732,0.227,20.4,2.3,0
Mohave,3,10,2004,19.1,27.6,7.2,1.48,0.461,0.891,0.21,16.48,4.4,0
Mohave,3,11,2004,21.3,27.2,11.4,1.82,0.315,0.713,0.186,20.12,6,0
Mohave,3,12,2004,18.4,30.9,7.1,1.27,0.539,0.903,0.22,19.3,1,0
Mohave,3,13,2004,19.1,29.5,8.9,1.28,0.512,0.896,0.194,20.4,1.4,0
Mohave,3,14,2004,18.7,33.2,4.9,1.6,0.455,0.878,0.087,21.38,1.2,0
Mohave,3,15,2004,18,28.4,7.6,1.33,0.484,0.854,0.188,20.99,2.7,0
Mohave,3,16,2004,18,29.5,6.2,1.53,0.399,0.713,0.105,21.91,2.5,0
Mohave,3,17,2004,17.6,30,5.2,1.42,0.447,0.766,0.203,21.89,2,0
Mohave,3,18,2004,18.9,34.3,5.3,1.67,0.454,0.86,0.103,22.6,1,0
Mohave,3,19,2004,19.8,35,7,1.71,0.457,0.847,0.106,21.12,1,0
Mohave,3,20,2004,20,35.9,7.8,1.54,0.51,0.83,0.126,18.49,1.2,0
Mohave,3,21,2004,21.4,37.1,7.3,1.97,0.467,0.868,0.081,23.06,1,0
Mohave,3,22,2004,22.3,36,9.8,1.76,0.494,0.907,0.14,21.73,1.3,0
Mohave,3,23,2004,21.9,31,13.4,1.48,0.525,0.855,0.18,16.76,2.2,0
Mohave,3,24,2004,21,30.4,12,1.49,0.47,0.824,0.166,21.42,2,0
Mohave,3,25,2004,18.9,31.6,7.1,1.47,0.483,0.875,0.108,23.24,2,0
Mohave,3,26,2004,20.2,28.4,13.6,1.46,0.418,0.714,0.153,21.48,2.5,0
Mohave,3,27,2004,18.1,29.1,6.3,1.65,0.361,0.794,0.112,23.35,2.7,0
Mohave,3,28,2004,20.6,29.1,8.4,2.05,0.256,0.704,0.11,24.19,6.2,0
Mohave,3,29,2004,23,32.3,12.3,2.4,0.205,0.598,0.067,23.79,5.6,0
Mohave,3,30,2004,20,33.5,5.7,1.88,0.368,0.916,0.085,23.9,2,0
Mohave,3,31,2004,20.2,31.6,8.4,1.68,0.422,0.845,0.131,21.97,2.3,0
Mohave,4,1,2004,20.1,28,9.2,1.47,0.45,0.809,0.222,24.16,4.2,1.52
Mohave,4,2,2004,14.1,16.3,11.4,0.2,0.878,0.988,0.634,7.76,2.1,12.95
Mohave,4,3,2004,14.8,20.2,11.8,0.38,0.803,0.981,0.439,18.21,1.2,7.11
Mohave,4,4,2004,16.5,24.9,9.7,0.54,0.779,1,0.342,19.61,1.1,0
Mohave,4,5,2004,17.7,25.8,9.8,0.69,0.731,0.99,0.373,23.72,1.7,0
Mohave,4,6,2004,19.2,26.8,11.9,1,0.612,0.93,0.305,23.75,2.3,0
Mohave,4,7,2004,18.9,29.1,9.4,1.17,0.56,0.875,0.195,23,1.4,0
Mohave,4,8,2004,19.8,28.3,11.1,1.1,0.603,0.952,0.252,22.95,2,0
Mohave,4,9,2004,21.6,29.6,13.5,1.39,0.539,0.872,0.111,24.75,2.8,0
Mohave,4,10,2004,18.8,25.3,10.9,1.32,0.468,0.857,0.202,25.31,4.3,0
Mohave,4,11,2004,17.7,25,8.9,1.34,0.401,0.751,0.177,26.37,4.1,0
Mohave,4,12,2004,18,31.3,4.4,1.41,0.489,0.907,0.111,25.31,0.9,0
Mohave,4,13,2004,19.1,29.9,6.9,1.56,0.451,0.897,0.119,26.42,2.1,0
Mohave,4,14,2004,19.8,31.5,7.7,1.76,0.374,0.779,0.083,26.17,2.5,0
Mohave,4,15,2004,20.8,32.2,7.9,1.89,0.39,0.847,0.134,26.12,2.8,0
Mohave,4,16,2004,21.7,30.8,9.8,2,0.333,0.837,0.116,25.66,3.3,0
Mohave,4,17,2004,18.3,27.1,10.4,1.39,0.417,0.725,0.108,24.21,3.9,0
Mohave,4,18,2004,16.3,24.3,7.1,1.2,0.418,0.768,0.168,26.53,1.6,0
Mohave,4,19,2004,17.6,25.3,9.2,1.32,0.43,0.837,0.153,25.94,2.1,0
Mohave,4,20,2004,18.8,30.1,6.8,1.54,0.422,0.805,0.126,24.38,1.5,0
Mohave,4,21,2004,21.5,30.6,11.8,1.85,0.338,0.707,0.128,26.93,2.3,0
Mohave,4,22,2004,19.9,26.4,11.8,1.74,0.313,0.693,0.121,27.67,4.4,0
